Order ID,Order Date,Order Mode,Customer ID,Product ID,Sales,Cost Price,Quantity,Discount
MSU-618505,08/08/2023,In-Store,VF013578,01JZ3NR8YRC23H2YC96RPB515H,24.14,9.496,13,0.23
KDC-602750,9/23/2023,Online,NX088510,01JZ3NCCHJ8GB11H3J6Y18SWCV,15.14,4.297,3,0.13
BGD-209617,01/02/2023,In-Store,JR000324,01JZ3NCFX2468YPNRF3YMTWRV4,7.14,1.897,3,0.37
QMK-892598,10/21/2023,Online,AQ073052,01JZ3NR3GS1HW6809TXGSSZ2XN,10.14,3.896,2,0.15
ZEG-132832,4/22/2023,In-Store,WT084998,01JZ3NR5JQTFT7NQFCSPYJZ9RH,2.14,0.696,19,0.03
SOR-778814,5/25/2023,Online,AG068508,01JZ3NR5N99M8C03CP2NTPC280,89.14,35.496,15,0.04
RBF-373709,8/27/2023,In-Store,EY083295,01JZ3NCFNXSXP4C9R3XTT3HCEB,89.14,26.497,4,0.29
GNM-876694,2/20/2023,Online,VS019486,01JZ3NT8JSS089KE9XP1XVZJVG,29.14,11.496,4,0.25
PCG-209195,08/02/2023,In-Store,YF008226,01JZ3NQZACE3CC48N8C52TEEGG,1.84,0.576,1,0.37
KLA-997798,3/31/2023,Online,CE004322,01JZ3NR5D8HVQP8MZHCS5RVWQB,2.04,0.656,3,0.26
CJR-757272,10/12/2023,In-Store,GT071613,01JZ3NCB2624NF7A7G8RRSPATS,5.14,1.297,15,
LNV-490111,5/27/2023,Online,XB009407,01JZ3NT1CY4423EQ1EXZJ9YY0K,49.14,19.496,16,0.18
FSN-039275,1/18/2023,In-Store,OI099024,01JZ3NTGS7W8JHYWMTG6VA56KW,3.44,1.216,9,0.38
HSY-217913,03/12/2023,Online,SC069071,01JZ3NR3ZXGXMWJCYTRV3A1DMS,19.14,7.496,6,0.02
OLE-896721,7/27/2023,In-Store,EZ005059,01JZ3NR2CNXR9GCGEMP1ZSPTNS,19.14,7.496,8,0.37
JBJ-861814,12/10/2023,Online,WL067890,01JZ3NC9RVVD2Q59Q4S0F56Y3S,22.14,6.397,11,0.32
GGK-498732,5/28/2023,In-Store,TB077884,01JZ3NT09HDA8DPDY8X5P01PE7,39.14,15.496,11,0.38
HPS-223489,4/19/2023,Online,VD043710,01JZ3NR4TDH4Q7VTBVJ4VDWNBH,4.14,1.496,2,0.05
CWS-890086,04/01/2023,In-Store,QA049932,01JZ3NSW8ZT7AD3MSSXBVS136P,14.14,5.496,4,0.29
TIT-480809,10/21/2023,Online,UT007875,01JZ3NR5192K5RK9GBF0C1F8X0,4.14,1.496,9,0.17
OTU-617107,9/25/2023,In-Store,TN018015,01JZ3NR1FZGFJTSDZZXZXYPAYX,22.14,8.696,20,0.03
DLS-723453,6/27/2023,Online,MS079836,01JZ3NQZ57EW8Q1KS6H3JHX2GH,9.14,3.496,9,0.36
SCZ-922105,10/19/2023,In-Store,DG077949,01JZ3NR8ECNQBPJ1YND1GG0X0G,3.64,1.296,11,0.32
BJJ-820172,5/30/2023,Online,DO060614,01JZ3NR46ZBK2BZMNQNJ51R4QF,34.14,13.496,16,
QUH-600290,3/29/2023,In-Store,MJ046433,01JZ3NT56PV7E8E25VAQHV3M4D,69.14,27.496,11,0.16
WXT-990186,10/09/2023,Online,PU073770,01JZ3NTGHA2Z08EEPBNZX59ZBG,19.14,7.496,3,0.08
VCK-518233,6/24/2023,In-Store,AT091114,01JZ3NR5EAH1EWEXG7QSKA4PXD,3.14,1.096,4,0.1
BSC-842369,10/02/2023,Online,HH028598,01JZ3NC9S48AQTAAVMVZG11T08,2.64,0.547,18,0.16
ZFZ-697426,5/18/2023,In-Store,OF051138,01JZ3NR9XQDV2BRX16834XQFP4,4.14,1.496,8,0.31
SGG-652075,4/18/2023,Online,FI023849,01JZ3NC9XX2AMSC94WCCT2YMMP,34.14,9.997,5,0.13
ERO-293013,9/18/2023,In-Store,SS091192,01JZ3NT9VAREEHDDSARDB9878N,24.14,9.496,4,0.27
AES-718490,12/18/2023,Online,HD083057,01JZ3NSWVC3NS2GSX3QTTG70ZH,35.14,13.896,9,0.13
OHK-248167,5/18/2023,In-Store,FA096242,01JZ3NCGR98JE0X2FCNSP90GM1,4.14,0.997,2,
ZRC-412732,06/09/2023,Online,VY052710,01JZ3NR18FNK2A85Z6DQNHH2Y7,19.14,7.496,16,
ZLL-731811,6/27/2023,In-Store,NJ070938,01JZ3NT9NQRB595YV5J5BHH731,89.14,35.496,8,
UFT-730626,9/30/2023,Online,FX024302,01JZ3NR9W9WFTS7K6XCW8KW22H,5.64,2.096,4,0.22
ZRX-847626,12/23/2023,In-Store,PV059813,01JZ3NR37A4J3N39T91N8XXZG3,2.64,0.896,5,0.21
ZRQ-890751,1/15/2023,Online,BG041780,01JZ3NTHWCVX3NBQPJ6RPJS88Q,24.14,9.496,10,0.05
AGL-484515,10/27/2023,In-Store,HP088099,01JZ3NCC3TP3PGXKB82EZZ9AP2,2.84,0.607,10,0.18
XDH-030944,03/06/2023,Online,RQ069631,01JZ3NCFFCT0PQ3RXHXNVD01JC,3.14,0.697,12,0.28
UHO-284341,07/10/2023,In-Store,ON084409,01JZ3NTDK4V6RANRX3999HN7KN,49.14,19.496,15,0.11
NFJ-804932,12/02/2023,Online,DX009532,01JZ3NTB45J2S6RSZ8GPDHY3CS,24.14,9.496,13,0.04
GNM-347400,1/24/2023,In-Store,UF016951,01JZ3NSWA8BWVV9TH7NECS08N9,4.64,1.696,7,0.11
UTQ-128120,8/18/2023,Online,IC037529,01JZ3NCFQ9Z51RD8R36T48BFP9,44.15,13,12,0.08
CKV-999915,5/16/2023,In-Store,GE075251,01JZ3NTKH728PYKJHMM16MBAS3,15.14,5.896,20,0.02
YPK-560843,2/25/2023,Online,FX049665,01JZ3NRACY05BGHRMSF0E80KA2,39.14,15.496,17,0.24
AIA-642495,4/13/2023,In-Store,JW090494,01JZ3NCG5TT1SS4FJK4YGA9C8G,1.74,0.277,2,0.32
PYR-443231,01/09/2023,Online,FZ088517,01JZ3NR8K60XHYJ570MNJ7H25A,2.14,0.696,2,0.4
ALY-225485,6/14/2023,In-Store,ZZ085937,01JZ3NR1KZSXT6H6Q2J3SXEMS6,34.14,13.496,3,
BDI-307443,04/06/2023,Online,ON040564,01JZ3NRACBB329VP9C95786FR9,24.14,9.496,8,0.1
NGP-945215,11/28/2023,In-Store,GQ006805,01JZ3NTDR5P43P7KC88HYK6B5S,89.14,35.496,19,0.34
CYP-565322,12/25/2023,Online,LI092422,01JZ3NR0Z8BMY0AW05CEMKF0PN,2.14,0.696,16,0.04
MTN-390872,09/07/2023,In-Store,IC043696,01JZ3NR4ERVX5ZKAFNQGX86CW3,1.14,0.296,19,0.1
PKQ-878275,11/19/2023,Online,QD000055,01JZ3NC9WJMARY479ZA8T4XPJ5,49.14,14.497,15,0.14
YCZ-404663,1/28/2023,In-Store,PS061538,01JZ3NR14V0B3HYMAA440CNMMA,8.14,3.096,5,0.38
ZMD-316406,11/19/2023,Online,ST070258,01JZ3NTK0PF89ZMV5TTW1QK36S,2.14,0.696,16,0.09
LTM-944860,2/14/2023,In-Store,FW074690,01JZ3NR44M2MFTMNEHS500ZHDF,2.44,0.816,4,0.1
XVQ-707342,5/21/2023,Online,NY000158,01JZ3NSZ2PHJS11APMCF0WSF94,79.14,31.496,6,0.07
MKK-316452,6/25/2023,In-Store,II096033,01JZ3NQZR5MA98KEMSBNQXGMMW,29.14,11.496,3,0.39
NNH-954165,12/02/2023,Online,AN082631,01JZ3NT9M3PJA02SQKQE863JC3,2.14,0.696,13,0.15
ZZH-598313,08/03/2023,In-Store,WT084998,01JZ3NR5JQTFT7NQFCSPYJZ9RH,2.14,0.696,2,0.13
CII-036160,1/29/2023,Online,DH074723,01JZ3NSXFNNKZ42D4KCN7Y9GSJ,5.14,1.896,2,0.36
DCU-750700,10/04/2023,In-Store,XA024137,01JZ3NCFTEW1PBSYPAACMXD8YP,19.14,5.497,3,0.07
VGA-795541,11/26/2023,Online,OR084810,01JZ3NR26W47035NDKGRQZ41Q6,4.14,1.496,11,0.38
BJY-306111,08/04/2023,In-Store,CY012864,01JZ3NR478FFDYEZB04R48DMQM,7.64,2.896,14,0.27
XUG-263246,6/22/2023,Online,WI006743,01JZ3NR02Y19YA7961QNCSC7GK,79.14,31.496,8,0.03
PBU-071982,7/14/2023,In-Store,ME073998,01JZ3NR2B6SNZFBC6ZS4J4YV79,39.14,15.496,18,0.26
CLY-998243,10/30/2023,Online,XM060019,01JZ3NR39VFZ49AG2DR66SQHN1,2.14,0.696,17,
PAF-231907,7/23/2023,In-Store,SR096075,01JZ3NC9DY6VKXCGJ3MKX57QYM,49.14,14.497,12,0.35
XKX-543010,11/18/2023,Online,FU020103,01JZ3NTD1H4PCDT5K25F9HEHW7,3.94,1.416,20,0.19
ODQ-337588,7/28/2023,In-Store,CN030440,01JZ3NR19HV1681RN5K4K7BMDG,5.14,1.896,13,0.09
NXJ-313951,10/14/2023,Online,ZN022267,01JZ3NTQ19WAF1F13X6XQQC1E1,249.14,99.496,18,0.14
BXU-038567,7/31/2023,In-Store,DW057634,01JZ3NC9D2ZKCT24CHYFFVP4AQ,3.34,0.757,9,0.06
JOW-806052,12/27/2023,Online,FE068654,01JZ3NTJD57NGYK9M5ZVQB1AG3,29.14,11.496,13,0.04
PSM-666746,12/27/2023,In-Store,QH097165,01JZ3NCBSEWR00YVEBW25B112A,3.64,0.847,18,0.26
NSD-040812,12/07/2023,Online,ON087532,01JZ3NSYFFWT8F22WTX9RN6NMH,12.14,4.696,1,0.3
VJZ-155299,2/18/2023,In-Store,MC047623,01JZ3NR2GA1PYYJYACA3HGP21P,19.14,7.496,5,0.07
DPM-645662,9/28/2023,Online,VO033812,01JZ3NTEXB5XFKA8VVT2ZC5FQ9,59.14,23.496,6,0
PSP-040557,9/15/2023,In-Store,MY094022,01JZ3NCA6WS3SNZHEVJA4HXZBB,89.14,26.497,16,0.36
XIX-867056,07/03/2023,Online,DG077949,01JZ3NR8ECNQBPJ1YND1GG0X0G,3.64,1.296,20,0.38
TEY-321672,9/22/2023,In-Store,MU076273,01JZ3NT9PM8RMH0WJ2NR9CWSB8,2.94,1.016,5,0.37
QHL-439409,12/16/2023,Online,YS093061,01JZ3NT7Z33BQR3X2DW795HJT7,4.04,1.456,13,0.02
FPD-949743,02/04/2023,Online,MD006931,01JZ3NCEXCZX8AWV1945KXKQZ0,54.14,15.997,15,0.03
KVH-060727,3/27/2023,In-Store,XR044405,01JZ3NTKQGMCE7JYCF5EMC2KDN,12.14,4.696,8,
CVO-929511,9/26/2023,Online,CJ020981,01JZ3NR5HADY5RD8JJ6S96S9BH,3.34,1.176,4,
OPZ-929032,3/26/2023,In-Store,IM046831,01JZ3NCF16ZEA15NKTHQT9FA48,5.14,1.297,2,0.09
JXL-777149,11/07/2023,Online,GE075251,01JZ3NTKH728PYKJHMM16MBAS3,15.14,5.896,7,0.27
HKK-130324,05/08/2023,In-Store,PR048585,01JZ3NC9BAZRVBDF7RZV63BK22,49.14,14.497,1,0.1
KID-556616,5/29/2023,Online,TB024905,01JZ3NCGYMZSYV4YHNG22P2P9R,2.64,0.547,15,0.4
XXG-445645,6/25/2023,In-Store,NE072843,01JZ3NC9R8GMG6CZVVHHFWKNFD,1.54,0.217,4,0.17
WZN-749014,6/20/2023,Online,XM060019,01JZ3NR39VFZ49AG2DR66SQHN1,2.14,0.696,10,0.31
FGP-050557,02/09/2023,In-Store,XV019141,01JZ3NR1EGMCKGGS1Z4AS5NNCY,2.64,0.896,11,0.06
MKF-880266,12/03/2023,Online,JM093006,01JZ3NSYHSGQ83PTBKHDNB40TZ,5.64,2.096,5,0.29
PEP-519372,3/21/2023,In-Store,SU088002,01JZ3NTB531HEMGKWM0NBEYD5Q,0.84,0.176,7,0.37
AMO-819714,01/06/2023,Online,CT044510,01JZ3NR307VRRB9597P3SH1VTK,24.14,9.496,1,0.15
ZUA-844143,3/15/2023,In-Store,HI017121,01JZ3NCGQM9WA44544M9M48Q2H,49.14,14.497,20,0.05
KEG-463514,4/16/2023,Online,QV096048,01JZ3NT18M1D457CMXR2BE9C9V,29.14,11.496,8,
JNU-263068,4/15/2023,In-Store,OF005773,01JZ3NR3G9RQTG5B9BFWD6BG79,49.14,19.496,18,0.4
ACY-165850,12/26/2023,Online,KS006371,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,1.14,0.296,8,0.34
MKO-003103,09/04/2023,Online,IF076535,01JZ3NR0F8H4HXMZPBH0X873JM,12.14,4.696,19,0.04
UFQ-951539,7/28/2023,In-Store,DO060614,01JZ3NR46ZBK2BZMNQNJ51R4QF,34.14,13.496,10,0.24
OCS-960238,1/15/2023,Online,JM093006,01JZ3NSYHSGQ83PTBKHDNB40TZ,5.64,2.096,13,0.01
CTX-346686,09/12/2023,In-Store,CN030440,01JZ3NR19HV1681RN5K4K7BMDG,5.14,1.896,14,0.22
GGD-230954,10/11/2023,Online,FX049665,01JZ3NRACY05BGHRMSF0E80KA2,39.14,15.496,4,0.17
OSV-931565,9/22/2023,In-Store,SI013737,01JZ3NTAK6T784CM5BWN514Z55,1.64,0.496,5,0.37
PXB-017909,06/10/2023,Online,RL088597,01JZ3NTKQVNV3JQFH1890HZEPJ,3.14,1.096,6,0.23
KZL-301094,12/02/2023,In-Store,QV002659,01JZ3NTCVC9FP5AT5005VB6SD0,109.14,43.496,2,
YDI-533827,07/12/2023,Online,AH071849,01JZ3NR94Q9FST7VEFJFRHH2Z6,1.14,0.296,13,0.13
MQM-945240,3/31/2023,In-Store,YA035366,01JZ3NSWWK6WY9F5Q88Q6T9P1Y,3.14,1.096,11,0.21
WYT-145154,5/27/2023,Online,AE074840,01JZ3NR6T52BGJW1NRSQVX0KES,39.14,15.496,16,0.01
VNX-051194,10/27/2023,In-Store,ZX004486,01JZ3NT4NVNEWJZT3ARWM8X90K,29.14,11.496,9,0.1
ROJ-318944,7/15/2023,Online,LC083926,01JZ3NR3ZG1QNMJW0X08450BA0,1.64,0.496,18,0.06
YZR-310436,11/12/2023,In-Store,XN095451,01JZ3NCA45T0SWY9X1ABERCAAT,6.14,1.597,4,0.26
ZWH-105407,03/02/2023,Online,OF051138,01JZ3NR9XQDV2BRX16834XQFP4,4.14,1.496,15,0.01
SSS-064320,11/13/2023,In-Store,MY031639,01JZ3NTBGS7CADRDT1PH54PJ3N,25.14,9.896,4,0.34
WHJ-755477,03/09/2023,Online,TW046151,01JZ3NR1VXZ3RN4MNGD0MCCTTM,1.65,0.5,19,0.15
FMH-114736,7/25/2023,In-Store,OJ080479,01JZ3NT99KHFFB6EZNG8NDMA2R,39.14,15.496,20,0.17
GVG-130371,04/03/2023,Online,TM016470,01JZ3NRAY54ERPE0VWT1MXHN9J,24.14,9.496,10,0.01
NYK-635129,8/31/2023,In-Store,RK091281,01JZ3NCAQCP84NRDABBMPE97PZ,24.14,6.997,3,0.06
VYH-330541,4/30/2023,Online,SM003639,01JZ3NRAWG5DHVWZ004ZV14BDR,19.14,7.496,18,
QQU-200466,6/13/2023,In-Store,ET068053,01JZ3NCC7G4W5WBK9S46T36JXE,1.14,0.097,5,0.3
ZBT-831344,3/24/2023,Online,WY056153,01JZ3NR4NXY0N9A7E2KYVQS0F3,12.14,4.696,10,0.07
YSK-795367,3/22/2023,In-Store,IA036068,01JZ3NCEZZ51A1JY51KKS3A33J,1.44,0.187,2,0.27
MVG-879219,9/24/2023,Online,MR095401,01JZ3NCC22PJNDR57A4BWYCT2E,49.14,14.497,6,0.21
QMY-232215,12/03/2023,In-Store,HO095696,01JZ3NR1CBF84T9FZV96C1B5D6,24.14,9.496,20,0.15
FFC-439014,07/11/2023,Online,CW024266,01JZ3NR49D4YS94DVS7Y2E0SZ3,34.14,13.496,18,0.4
ZCW-878090,01/07/2023,In-Store,RI023058,01JZ3NCCCVEZPAR7Y8H6RXCKPQ,14.64,4.147,19,0.07
COQ-277565,09/10/2023,Online,TV011085,01JZ3NTDAE28TACRQ6FRW7GNVJ,2.94,1.016,14,0.19
WIR-714632,11/17/2023,In-Store,FE082197,01JZ3NCH6VM697QRD1H068T6DZ,2.94,0.637,12,0.17
AWB-085421,10/12/2023,Online,JL079255,01JZ3NCGGXXMBZZ5B2PFCX07JX,49.14,14.497,15,0.21
UJO-805006,1/14/2023,In-Store,LF026434,01JZ3NR82ZQ3TPJMX28MQ8F95P,2.64,0.896,20,0.37
PQU-592878,3/20/2023,Online,UM026190,01JZ3NR2PX84ZB18K170JFF0H3,1.64,0.496,10,0.07
MCN-156817,9/30/2023,In-Store,OB095351,01JZ3NT933WVW9VBCJPWZKH1B0,12.14,4.696,3,
ORA-031323,11/13/2023,Online,RV058410,01JZ3NTPYPG30AK06DA9FD09ZF,14.14,5.496,4,0.39
KPO-779332,12/19/2023,In-Store,NQ012592,01JZ3NC9AMK4SKJBGQM7Q14BZ8,1.14,0.097,4,0.06
WFB-733501,04/08/2023,Online,FD061951,01JZ3NR36YDQBH9Q4KNCSQDAQ5,2.94,1.016,7,0.28
XLZ-795988,5/16/2023,In-Store,NQ012592,01JZ3NC9AMK4SKJBGQM7Q14BZ8,1.14,0.097,12,
RJE-680664,6/24/2023,Online,NU031894,01JZ3NCB1MJ1T0QH0KVWTCZP4C,49.14,14.497,13,0.16
NND-088806,1/24/2023,In-Store,WH056175,01JZ3NR1DQ4PV8K2B3MRHHQDTC,24.14,9.496,4,0.34
ZMU-417534,03/11/2023,Online,RL027529,01JZ3NSYEJN96RW8CG69CFFD5X,19.14,7.496,3,0.39
NGS-271989,11/25/2023,In-Store,IR092227,01JZ3NCF34ETHKWAN4PG26BSZ7,39.14,11.497,13,0.24
NNL-452921,11/08/2023,Online,NQ012592,01JZ3NC9AMK4SKJBGQM7Q14BZ8,1.14,0.097,17,0.06
IYD-685825,5/22/2023,In-Store,SV020317,01JZ3NTJJE4ZASZTC2P596TZAZ,3.14,1.096,20,0.02
HOV-329382,06/05/2023,Online,BE033170,01JZ3NTD4A5334RR1WQT613HVB,1.64,0.496,5,0.05
TMX-375336,8/24/2023,In-Store,JF082197,01JZ3NSWG62B4MMEZ7XX9NBJMF,22.14,8.696,14,0.04
KRU-159010,10/01/2023,Online,OF051138,01JZ3NR9XQDV2BRX16834XQFP4,4.14,1.496,10,0.37
CYO-977841,2/13/2023,In-Store,EQ058718,01JZ3NSZJJX76405Q803YS9MPS,29.14,11.496,8,0.09
AEF-510440,02/07/2023,Online,OD068167,01JZ3NR4F9858ZMQG216W3CAJJ,49.14,19.496,12,0.27
OPB-000653,11/06/2023,In-Store,KA083039,01JZ3NRAQ8V1TNRB59CM2DTE39,89.14,35.496,7,0.32
IKN-086545,7/18/2023,Online,WZ014136,01JZ3NR8NVXX9VHHY39BPRYYK8,199.14,79.496,14,0.18
FDV-461039,6/26/2023,In-Store,UX061535,01JZ3NR546PS969FMS46Y0DA7E,3.94,1.416,18,0.13
TZZ-887458,9/26/2023,Online,GT071613,01JZ3NCB2624NF7A7G8RRSPATS,5.14,1.297,6,0.23
YNK-651669,01/03/2023,In-Store,PV059813,01JZ3NR37A4J3N39T91N8XXZG3,2.64,0.896,9,0.27
FMG-803470,12/06/2023,Online,XG076037,01JZ3NCB1XWNCH1MHCDAAGWQ7M,79.14,23.497,17,0.13
ZTY-560025,09/04/2023,In-Store,WH029764,01JZ3NCBYZZ7XBMJJQGXWTMQGD,8.14,2.197,12,0.34
QNC-517416,08/08/2023,Online,FT074520,01JZ3NR1DFC3YDK9JT3BFVCXJH,29.14,11.496,19,0.36
QTZ-054694,1/25/2023,In-Store,JR000324,01JZ3NCFX2468YPNRF3YMTWRV4,7.14,1.897,13,0.12
YDN-057598,06/07/2023,Online,XY099559,01JZ3NTH4HGMNT66VBQCR6ZW5T,29.14,11.496,12,0.39
IBG-162750,06/03/2023,In-Store,QV040850,01JZ3NCDX5W2F6NFVA4B8H829S,29.14,8.497,15,
CYV-160261,08/02/2023,Online,ZM096349,01JZ3NTAWDN18VKEF89NEMSDJX,49.14,19.496,3,0.38
BSI-469977,7/21/2023,In-Store,HW000008,01JZ3NC9E8C5RMRS95J9F2K6XD,5.64,1.447,12,0.23
SCV-273444,03/10/2023,Online,WC004593,01JZ3NCC5ND22EGGD8EK3DMXCB,199.14,59.497,16,0.35
YPZ-817323,11/01/2023,In-Store,IW015212,01JZ3NCDT53RDH8V03QN229FQT,8.14,2.197,16,0.29
UZT-156937,10/06/2023,Online,II096033,01JZ3NQZR5MA98KEMSBNQXGMMW,29.14,11.496,10,0.08
QSZ-268836,9/13/2023,In-Store,FM067933,01JZ3NR57FYGXC0JRFSWQV8SJQ,29.14,11.496,15,0.19
HQZ-772620,12/07/2023,Online,QO024751,01JZ3NR2HM9DE39M9WJSA1TM5B,39.14,15.496,11,0.06
QJR-494072,8/14/2023,In-Store,QV096048,01JZ3NT18M1D457CMXR2BE9C9V,29.14,11.496,10,0.34
PEW-692341,5/15/2023,Online,EQ058718,01JZ3NSZJJX76405Q803YS9MPS,29.14,11.496,19,0.11
IKM-998402,01/04/2023,In-Store,MW024382,01JZ3NRA23JAGBH44BW5RPJQ1Q,4.14,1.496,20,0.4
XOL-105125,10/16/2023,Online,VH069825,01JZ3NCBCXA7X8WDKR93G54VMX,99.14,29.497,3,0.39
EBB-543281,10/10/2023,In-Store,OK019350,01JZ3NCC8QC3YV9RXZD8Q8SY8B,4.64,1.147,13,0.11
HIT-382295,7/29/2023,Online,FR079188,01JZ3NR1A2A645WJSVCCCB94S0,1.64,0.496,13,0.34
PCP-519742,11/24/2023,In-Store,CX043819,01JZ3NCFD71YH5WHMXEPZ47FT4,49.14,14.497,16,0.39
ZBB-089527,11/19/2023,Online,HQ055520,01JZ3NTENGK8NPD9SXV6G23NJ1,2.14,0.696,19,0.35
EYG-334514,04/03/2023,In-Store,HN089985,01JZ3NR31D4W0HHFRPY9DKTQ6E,24.14,9.496,12,0.11
AWE-940863,04/05/2023,Online,UR098924,01JZ3NCGGCVKYMR19Q3P1PEDD1,14.14,3.997,10,0.04
DUI-370042,11/01/2023,In-Store,ML060791,01JZ3NTA4KZANMBYZ84VNQSBYX,4.64,1.696,2,0.39
NJT-746095,9/19/2023,Online,WQ029470,01JZ3NR3AEE56EJDT1C4X1SYQR,2.64,0.896,2,0.23
POF-195896,8/22/2023,In-Store,QL014779,01JZ3NR27M8AEFN8XG398R4M61,2.14,0.696,8,0.01
AQR-317977,10/27/2023,Online,WT058790,01JZ3NT1E4RWQHFS3TCX5078CZ,2.64,0.896,13,0.18
CMA-219486,2/19/2023,In-Store,ML060791,01JZ3NTA4KZANMBYZ84VNQSBYX,4.64,1.696,11,0.15
MWO-408810,7/31/2023,Online,OB095351,01JZ3NT933WVW9VBCJPWZKH1B0,12.14,4.696,5,0.31
XHI-146766,6/26/2023,In-Store,FA008596,01JZ3NC9ETTP8QPZ6WJZWSBZRF,2.14,0.397,2,0.02
UCC-686506,11/03/2023,Online,HO054448,01JZ3NCBJ5KP0SV5PYJV6W5AEF,1.64,0.247,9,0.08
EQI-908748,10/27/2023,In-Store,SU079831,01JZ3NTHC8ZCSRX314CW39GE63,2.44,0.816,17,
YDK-805341,10/28/2023,Online,HV028541,01JZ3NR57Q2A3DAGJE2GDZX7ST,14.14,5.496,5,
FMG-133367,2/15/2023,In-Store,PD039339,01JZ3NTE76G1VCKDBJ5XDF5FGS,24.14,9.496,6,0.39
ARE-630913,6/18/2023,Online,EX016691,01JZ3NTHF2ZMGMV1Q117CEW54H,19.14,7.496,8,0.07
YZO-714932,02/12/2023,In-Store,JO052743,01JZ3NSXE35Z34M8H10PDM6VAZ,22.14,8.696,4,0.34
YPY-856724,04/04/2023,Online,TG057492,01JZ3NCH5FM4KNFW9VES6ASJPE,2.44,0.487,2,0.39
JYZ-074427,2/23/2023,In-Store,GT070029,01JZ3NTFA3Y0KC1YQXTC6Z0RZJ,24.14,9.496,6,0.12
EHA-365761,5/27/2023,Online,VN053890,01JZ3NC9Y5864GSVSXNJPJ0ZA9,2.14,0.397,6,
TMR-818854,10/29/2023,In-Store,HI017121,01JZ3NCGQM9WA44544M9M48Q2H,49.14,14.497,14,0.32
PYW-523388,3/19/2023,Online,TL087585,01JZ3NCA00NMNM0B25CWKBPKGK,8.14,2.197,17,0.31
KMK-666691,11/09/2023,In-Store,XM060019,01JZ3NR39VFZ49AG2DR66SQHN1,2.14,0.696,4,0.33
DQW-095152,6/17/2023,Online,AB096777,01JZ3NCBAJZMBCSAWWX084G4DZ,59.14,17.497,20,0.2
AAM-137550,10/18/2023,In-Store,VF050364,01JZ3NCC91DT2SEYK4HX8TATVM,3.14,0.697,1,0.3
PJE-346379,10/12/2023,Online,MP039738,01JZ3NCGQX2FRHVQH38DBR32BE,299.14,89.497,14,0.36
CDP-757575,03/10/2023,In-Store,WQ010620,01JZ3NTHFDZMXHNVSCYT4B7PPW,12.14,4.696,13,0.18
YKQ-524693,5/13/2023,Online,MR095401,01JZ3NCC22PJNDR57A4BWYCT2E,49.14,14.497,12,0.19
OVV-884651,05/08/2023,In-Store,UW023941,01JZ3NCFF6A3511S03HMDFMG90,2.84,0.607,14,0.03
AYM-600861,11/18/2023,Online,WZ014136,01JZ3NR8NVXX9VHHY39BPRYYK8,199.14,79.496,8,0.3
HFP-129942,5/16/2023,In-Store,VS019486,01JZ3NT8JSS089KE9XP1XVZJVG,29.14,11.496,7,0.06
CKN-540585,04/01/2023,Online,TV093817,01JZ3NCGCN8ZK6JXPA1BZTYJH5,39.14,11.497,18,0.32
ZSD-595230,1/14/2023,In-Store,DT019771,01JZ3NCA9CC0204F973R4DZFPW,1.44,0.187,20,0.14
OAC-134487,08/05/2023,Online,HU061929,01JZ3NSXBNWYXT6APF7FYKHFY3,4.14,1.496,7,0.39
DYD-063466,05/12/2023,In-Store,ML031831,01JZ3NR1WEHK0VKVD8PVS229G6,5.14,1.896,20,0.09
VCO-916642,12/27/2023,Online,EZ005059,01JZ3NR2CNXR9GCGEMP1ZSPTNS,19.14,7.496,11,0.31
NLC-724713,04/01/2023,In-Store,TL087585,01JZ3NCA00NMNM0B25CWKBPKGK,8.14,2.197,9,0.18
FAA-620643,10/16/2023,Online,ME073998,01JZ3NR2B6SNZFBC6ZS4J4YV79,39.14,15.496,9,0.2
WNA-215789,6/18/2023,In-Store,RK091281,01JZ3NCAQCP84NRDABBMPE97PZ,24.14,6.997,12,0.19
AVB-320776,11/17/2023,Online,MP054592,01JZ3NT7W6RZMZRVH016PQBKF1,9.14,3.496,4,0.04
YWW-525259,08/06/2023,In-Store,PF020673,01JZ3NR9J11CRZF2HBKV9E2JGX,2.64,0.896,14,0.14
ACU-967721,12/10/2023,Online,NX088510,01JZ3NCCHJ8GB11H3J6Y18SWCV,15.14,4.297,11,
DQB-881348,9/15/2023,In-Store,XN095451,01JZ3NCA45T0SWY9X1ABERCAAT,6.14,1.597,4,0.17
VIQ-444151,11/29/2023,Online,RM099500,01JZ3NTK84AZRGP5R1ZZ518QC7,249.14,99.496,9,0.28
QXK-821240,03/09/2023,In-Store,WE040394,01JZ3NCETDY9BB5FQTXMQ4C7YW,19.14,5.497,20,0.35
WZM-092745,5/18/2023,Online,MF073219,01JZ3NTJ452FDNRHF7B3YYJYP1,29.14,11.496,16,0.02
HRU-561281,12/28/2023,In-Store,HU061929,01JZ3NSXBNWYXT6APF7FYKHFY3,4.14,1.496,2,0.21
HME-617842,6/26/2023,Online,CA001530,01JZ3NSYWRD12Y0WE6YBP45PCS,79.14,31.496,8,0.27
KEC-694441,7/31/2023,In-Store,PI043259,01JZ3NCFN728GYS32BCWTT9XM8,12.14,3.397,19,0.24
JJP-589273,9/19/2023,Online,RF032112,01JZ3NCDV9SGSZANF6R2R774J2,1.44,0.187,9,0.03
